ID,Emotion,Text,Lable
Sess11_script02_F034,happy,대신 프로포즈는 내가 먼저 했으니까. 결혼식은 정말 멋지게 해줘야해? 알았어?,5
Sess11_script06_F016,sad,미안해 아빠는 3년 동안 폐암으로 병원에 계시다가 돌아가셨어.,3
Sess11_script01_F022,happy,언제나 지금 걸게. 어 내 친구들 많아.,5
Sess11_impro03_F004,neutral,네.,4
Sess11_script04_F002,neutral,회의 시작 전이시죠?,4
Sess11_script01_F019,happy,아 나 걱정하지마. 나 오빠 동생이야. 친동생. 나 몰라? 나 못믿어?,5
Sess11_script03_F011,angry,아니 근데 그런 얘기는 좀,2
Sess11_impro03_F002,happy,아 요번에 분위기도 좋고 음 너무 좋은 거 같애 고마워요.,5
Sess11_impro04_F021,happy,왜 애기해봐.,5
Sess11_impro04_F001,happy,어 여보 어서와 피곤하지?,5
Sess11_script03_F013,surprise,네? 설마.,1
Sess11_impro04_F017,happy,무슨 나 죽을 거처럼 어? 의사 어딨냐고 나도 의산데 어? 지금 이 사람 죽는 거 아니냐고 막 울고불고.,5
Sess11_impro01_F002,surprise,네?,1
Sess11_impro02_F008,neutral,듣고 있지 그래서 뭐 누가 그랬다고?,4
Sess11_script01_F012,surprise,뭐야. 여섯개 다 맞은 거야? 여섯개 다 맞은 거야? 어? 아 좀 말좀 해봐.,1
Sess11_script03_F015,disgust,지금 여기서 춤추고 노래하라구요?,6
Sess11_script02_F024,happy,아잉까 젓가락 100개 라는게 우리 만난지 100일 되는 날이라서 준비했다는거야? ,5
Sess11_impro04_F012,neutral,아니 지금 우리나라 최고의 외과의사가 이렇게 해도 되는 거야?,4
Sess11_script01_F010,neutral, 설마.,4
Sess11_impro02_F013,neutral,에휴 근데 김 부장이 뭐 자기가 자기 일 할려고 그런 거겠지. 너무 그런 말 휘둘리지 마. 응엄마 응?,4
Sess11_script01_F023,happy,진짜? 정말? 진짜지? 아 내 오빠가 짱이야 진짜 최고야. 나한테는 역시 우리 오빠뿐이야. 나 천만 원 아니 1억만. 어 딱 1억만 주라 어?,5
Sess11_impro03_F003,neutral,근데 자꾸 윤찬씨 오고나서부터 비용이 추가발생이 많이 되는 거 같애서 거기 제가 물어볼려고.,4
Sess11_script02_F028,disgust,이제 안 만나.,6
Sess11_script01_F013,surprise,아 뭔데 빨리.,1
Sess11_impro01_F004,neutral,네.,4
Sess11_impro01_F021,angry, 저기요. 저한테 지금 뭐 수석 주장 주방장이라고 이렇게 얘기하시는 거? 진짜 불합리하다고 생각하구요. 저 나갈게요저기 미윤씨 미윤씨 네 싫으시면 나갈게요. 됐죠?,2
Sess11_script06_F019,sad,나두 살구 싶어. 나도 사람인데. 근데 싸우기엔 너무 늦었고 지쳤어.,3
Sess11_script03_F004,neutral, 아 그게 아무래도 학업에 뜻한 바가 있어서 늦게까지 공부를 하게 됐습니다.,4
Sess11_script06_F011,sad,6개월?,3
Sess11_impro03_F009,angry,지금 부장한테 대드는 겁니까?,2
Sess11_script06_F003,disgust, 거기 마트 생긴지 두달이 넘었어 그것도 몰라?,6
Sess11_script06_F017,sad,아니야 어차피 안되는 일인데 어차피 살 수 없는데 실낱 같은 목숨 붙잡아 두구 본인두 힘들고 주위 사람두 힘 들고.,3
Sess11_script04_F001,neutral,안녕하세요 팀장님.,4
Sess11_impro04_F027,neutral,그니까 나 먼저 죽으면 어떡할 거냐고.,4
Sess11_script06_F013,sad, 아냐 난 아냐 틀렸어.,3
Sess11_impro02_F009,neutral,아니 뭐 김 부장 그런 거 한두 번도 아니고 응?,4
Sess11_impro01_F008,neutral,아니 근데 이거 사람들이 되게 맛있다고 했었고 이거 언론에도 많이 나왔었고.,4
Sess11_impro04_F035,happy, 아니 제대로 얘길해줘 봐. 연애할 때처럼 그렇게 하면 내가 재워줄게.,5
Sess11_impro01_F016,disgust,그러니까 주방장님 요리가 그런 거예요. 맛이 없잖아요.,6
Sess11_script02_F009,happy,오빠한테 시집가는거.,5
Sess11_script02_F002,neutral,고마워 근데 오빠는 꿈이 뭐야? ,4
Sess11_impro04_F019,happy,내가 죽을까 봐 그랬지?,5
Sess11_impro01_F013,disgust,네.,6
Sess11_script05_F001,surprise,몰라. 몰라 어떡해.,1
Sess11_impro03_F001,neutral,아 윤찬 대리 어서 와요.,4
Sess11_impro02_F006,neutral,그럼.,4
Sess11_script05_F004,angry,지섭씨.,2
Sess11_script02_F006,angry,아 뭐야. 나 말 안해.,2
Sess11_script02_F004,neutral,아 얼른.,4
Sess11_impro04_F038,happy, 아휴 내가 진짜 저남자때문에 산다.,5
Sess11_script03_F019,angry,아니 아무리 약자라도 기본적이고 인간적인 대우를 해줘야 될 거 아냐. 시간 때우려고 니들 심심풀이 땅콩으로 채우려고 지원자 갖고 놀지 말라구.,2
Sess11_impro01_F014,angry,상이 뭘 대변해주는 건데요? 아니 지금 뭔데 지금 저한테 이렇게 얘기하시는 거예요?,2
Sess11_script06_F018,sad,무슨 의미가 있었겠어? 3년을 더 사셨다구 아빠는 행복했을까.,3
Sess11_impro04_F016,happy, 아니 그때 응급실에서 내 손 잡고 아주 막 난리 났잖아.,5
Sess11_impro02_F018,sad,울고 싶으면 울어. 응? 오늘 힘들었을텐데.,3
Sess11_script02_F011,neutral,아 나랑 같이 살려면 꿈이 있어야 되는거 아냐? ,4
Sess11_script04_F015,neutral,그야 환경 단체와 지속적으로 이야기 나누며 그게.,4
Sess11_script01_F002,disgust,백수가 가지가지 하네 그거 방송 후에 검색하면 되지 무슨 본방사수하면서 봐? 아주 정성 오지구요 지리구요.,6
Sess11_script04_F007,neutral,아 그건 뭐랄까 음 아쉬움? 네 아쉬움.,4
Sess11_impro04_F010,surprise,앗 따가워,1
Sess11_script05_F022,fear,내야지아 지섭씨 제발.,0
Sess11_script05_F011,disgust,자기 무섭게 왜 이래 ?,6
Sess11_impro04_F003,neutral,응.,4
Sess11_impro02_F015,sad,으휴 힘든 것도 모르고 엄마가 너무 미안하다.,3
Sess11_script06_F020,sad,당신 우리 애들 잘 부탁해. 그리고 남은 시간 우리 행복하게 지내면 되잖아 나 행복하고 싶어. 그리고 행복하게 죽고 싶어. 그냥 예쁜 모습 좋은 모습만 남기고 싶어.,3
Sess11_script01_F017,happy,사랑하는 오빠 나 나 잊지마 나 잊으면 안된다? 어? 나 마침 구두를 새로 좀 사야 되는데,5
Sess11_impro03_F012,neutral,전 잘 모르겠구요. 조만간 징계위원회에서 잘 해명해보세요.,4
Sess11_script02_F005,neutral,됐고 오빠는 내 꿈 안 궁금해?,4
Sess11_impro04_F037,happy,아니 연애할 때처럼.,5
Sess11_script03_F002,neutral,원래 인서울권 대학에 합격했지만 집안 사정으로,4
Sess11_impro02_F005,neutral,참 별 소리를 다 하네 뭐 별로래? 누가?,4
Sess11_impro02_F014,neutral,몰랐었는데.,4
Sess11_script03_F017,angry,원래 면접을 이런 식으로 보세요?,2
Sess11_impro04_F014,happy,당신 기억나?,5
Sess11_script05_F005,fear,아니 그게 말야 아무것도 도 도로에 아무것도 없어.,0
Sess11_impro02_F023,happy,맛있는 김치찌개 해먹자.,5
Sess11_script01_F024,happy, 오빠 나 생각만 해도 너무 좋아. ,5
Sess11_script02_F007,happy,궁금해?,5
Sess11_script05_F008,fear,아니 그러니까.,0
Sess11_script05_F018,fear,지섭씨 저기 저기.,0
Sess11_script01_F009,disgust,치 퍽이나 좋겠다.,6
Sess11_impro04_F009,happy,아유씨 요만한 거 가지고 진짜.,5
Sess11_impro02_F007,neutral,아 나 파를 잘못 사왔나. ,4
Sess11_impro04_F025,happy, 아 무슨 옆구리 찔러 절 받기네. ,5
Sess11_script01_F011,surprise,진짜? 진짜? 오빠 어 진짜 어떡해 여섯개 다 맞는 거 아냐? ,1
Sess11_impro04_F018,happy,아 저도 의사여서 살려주세요 상미 살려주세요,5
Sess11_script01_F006,neutral,아 모르겠고 드라마 할 시간이니까 리모콘이나 주시지.,4
Sess11_script06_F007,sad,당신 나 없이도 꿋꿋하게 애들 키우며 살아야 돼.,3
Sess11_script05_F017,fear,알았어.,0
Sess11_impro02_F011,neutral,듣고 있어.,4
Sess11_impro01_F012,angry,아이 그럼 주방장님이 해놓으신 건 어떤게 있는데요? 네저 주방장님 요리가 그렇게 맛있는지 모르겠더라구요.,2
Sess11_script01_F007,angry,헐 그냥 인터넷으로 나중에 검색하라고.,2
Sess11_script02_F008,happy,내 꿈은 음 오빠한테 시집 가는거.,5
Sess11_impro04_F022,happy,빨리 김윤철 씨 저 사랑해요?,5
Sess11_script01_F020,happy,오빠아아앙 내가 진짜 오빠 잘 될줄 알았다니까,5
Sess11_script01_F018,happy,알았어. 걱정하지마 나 입 무겁잖아. 그니까 신상구두좀,5
Sess11_script05_F009,angry,지금 무슨 소릴 하는거야. 지금 어딘가에 있을거야 우리가 사람을 쳤는데 당연히 찾아서 병원에 데려가야지,2
Sess11_impro03_F022,surprise,하 진짜 이러고 있을 때가 아니지 전무님 지금 어디세요? 네. 아 지금 진짜 급해요 윤찬대리가 이중장부에 대해서 다 알고 있어서요. 어떡하죠?,1
Sess11_script05_F016,fear,지섭씨 무서워.,0
Sess11_impro01_F019,disgust,맛있는데요.,6
Sess11_script06_F009,sad,이미 늦었어.,3
Sess11_impro01_F003,neutral,짬뽕인데요?,4
Sess11_impro03_F015,angry,하 진짜 그때 했던 말 별 거 아니잖아요. 뭐 그거갖고 그러시나 본데 그럼 다 한번 해보세요. 그때 징계위원 위원회 가서 얘기해봅시다.,2
Sess11_script01_F004,angry,제발 좀 어디가서 친오빠라고 좀 하지마. 나한테 오빠는 BTS 오빠들 뿐이니까.,2
Sess11_script03_F006,neutral,아 아니오. 저는 패션쪽에 관심이 있어서 옷 코디하는 방법을 찍어 올리고 있습니다.,4
Sess11_impro04_F034,happy, 그래 그러면 자기 전에 사랑한다고 다시 좀 얘기해 봐.,5
Sess11_script02_F015,angry,뭐야. 치.,2
Sess11_script03_F018,angry,신성? 신성 좋아하고 있네. 이력서 한줄 채우려고 내가 특기를 좀 과장되게 썼지만 그렇다고 이걸 이런 식으로 엮는게 오히려 신성모독 아닌가? 당신들 습관인 거 같은데 가뜩이나 취직 안 돼서 괴로워 죽겠는데 사람을 갖고 놀아? ,2
Sess11_impro01_F022,angry,제가 주방장님 짬뽕 먹고 맛있고 인정을 하면 여기서 일할게요. 개처럼 배워서 일하면 될 거 아니에요. 근데 지금 제꺼 다시 드셔보시고 맛있으면 전 나가요.,2
Sess11_script05_F019,fear,저기 저 앞에 사람 우리가 친 사람이 지나가고 있어.,0
Sess11_impro02_F003,neutral,말해봐 무슨 일 있었구만. 응?,4
Sess11_script02_F017,angry,하도 불쌍하고 보잘것 없어 보여서 해준다고 한거지. 내가 당신 처럼 어리바리한 남자를 뭐가 좋다고 결혼을 해?,2
Sess11_impro03_F019,surprise,아니.,1
Sess11_impro04_F036,happy,뭐 남사스러워 응? 우리 연애할 때처럼 한 번만 얘기해주면 내가 진짜 자는 거 허락해줄게.,5
Sess11_impro04_F002,neutral,으으응 주말내내 줄넘기 모임하고 막 힘든 모양이야. 자고 있드라고.,4
Sess11_impro02_F020,sad,너 아프다고 하면 나도 같이 아프다 그러면 너 너무 힘들어할까 봐. 그래서 내가 말을 못 했다.,3
Sess11_impro02_F021,sad,엄마가 미안해. 응?,3
Sess11_impro04_F015,happy, 그때 우리 연애할 때 내가 막.,5
Sess11_script01_F008,disgust,준다고아 몰라 그게 당첨 되겠냐? 아 진짜 어떤 여자가 될지 모르지만 오빠 같은 남자랑 결혼 할 여자가 아주 불쌍하다 불쌍해.,6
Sess11_script03_F007,neutral,어 80점 정도 주고 싶습니다. ,4
Sess11_script02_F019,angry,게 뭔데? ,2
Sess11_script02_F016,angry,나야말로 오빠랑 뭐 누가 결혼한대?,2
Sess11_script01_F003,disgust,친오빠 다 얼어죽었네.,6
Sess11_impro03_F014,surprise,한번아니 윤찬 씨 여 여이 무슨 말인지 잘 모르겠는데요?,1
Sess11_script02_F018,angry, 아 됐어.,2
Sess11_impro01_F001,neutral,이거 드셔보세요.,4
Sess11_script01_F014,happy, 어떡해 어떡해. ,5
Sess11_script03_F005,neutral,취미요? 아 요즘은 유튜브 영상을 찍고 있습니다.,4
Sess11_script05_F006,fear,그래 근데 지금 없어. 죽었는지 살았는지 우리가 친 사람이 없단 말야.,0
Sess11_script02_F029,happy,대신에 같이 살아야겠어.,5
Sess11_impro04_M037,happy,아이 사랑해. ,5
Sess11_script06_M002,happy,웃기잖아. 아니 근데 바나나 맛있다. 어디서 산거야?,5
Sess11_script04_M004,neutral,어 일 하는데 마음 맞고 아이디어 비슷한 사람끼리 하는거죠 누굴 차이 차고 차이고 그런건 아닌 것 같습니다만.,4
Sess11_impro04_M017,neutral,그때는 내가 당신 맹장인 줄 알았으면 안 그랬지. 그때 온 아프다고 난리 치니까 내가 그런 거 아니야.,4
Sess11_script05_M007,surprise,아 깜짝이야. 어떻게 됐어? 죽었어?,1
Sess11_impro04_M013,neutral,아휴 여기도 심하네. ,4
Sess11_script06_M006,neutral,뭔데? 한참 재밌게 보고 있는데.,4
Sess11_script03_M004,disgust,근데 이게 장점이면서 단점이네요. 지방대 이공계 출신에 더군다나 대학원까지 나왔으니 나이도 많고 경력은 회사 생활 딸랑 삼 개월 빼고는 전무하고.,6
Sess11_script06_M017,surprise,뭐? 당신 어릴적에 사고로 돌아가셨다고 했잖아? 날 날 날 속인거야?,1
Sess11_script03_M018,angry,아니 무슨 말을 그렇게 합니까 신성한 면접실에서.,2
Sess11_impro04_M029,neutral,아이 너가 없으면 내가 어떻게 사니 그러면 뭐 그냥 뭐 대충 유 대충 뭐 윤서 시집보내고 당신 따라 죽어야지 뭐 어떡해.,4
Sess11_script03_M010,neutral,근데 유진씨 애인 있어요?,4
Sess11_impro04_M034,neutral,어 그렇긴 한데 일단 일단은 지금은 수술도 중요해. 그러니까 여보 자께 미안해 나 먼저 잔다.,4
Sess11_script02_M004,neutral, 글쎄 음 열심히 일해서 지금 일하는 중국집 주인 되는거?,4
Sess11_script03_M007,neutral,음 본인이 생각하기에 오늘 코디는 어때요? 본인 스스로에게 점수를 준다면?,4
Sess11_script02_M015,neutral,하여튼 먹는것만. 어쨌든 아이 둘을 낳아서.,4
Sess11_script06_M024,sad,미숙아 내가 내가 다 잘못했어 내가 잘못했어. 제발 살아줘 응? 제발 살아줘.,3
Sess11_script05_M013,angry,데려가야지우리 술 마셨잖아.,2
Sess11_impro01_M010,disgust,그 사람들 좋아한다. 근데 어 사람들은 라면을 좋아해요. 그니까 이거는 우리 주방에서 나올 수 없는 수준 이하의 요리인 거야. ,6
Sess11_impro03_M009,angry,아 잠시만요.,2
Sess11_impro04_M004,surprise,어 뭐야? 그거 왜 그래?,1
Sess11_script03_M006,neutral,어 그래. 요즘 자기 영상 찍어서 올리고 이런게 유행이지 유진씨는 어떤거 해요? 뭐 먹방?,4
Sess11_script02_M020,neutral, 봐봐.,4
Sess11_impro01_M008,disgust,아 언론 언론이 중요하시구나. 막 방송국에서 나오는 그런 거 말씀하시는거 맞죠?,6
Sess11_script05_M022,angry,진짜 무서운게 뭔지 보여줘? 오늘 있던 일은 너랑 나랑만 아는거야 아무도 못 봤어 그러니까 넌 입 닥치고 있어 오늘 우린 고라니를 친거야. 어차피 죽었는지 살았는지도 모르는데 알바 없잖아.,2
Sess11_script02_M011,surprise,아 그게 아니라 아이 갑자기 그러니까 당황하지 당연히 당황하지.,1
Sess11_script01_M014,surprise, 성희야 나 어떡하냐?,1
Sess11_script01_M024,happy,오 진짜? 이야 돈이 좋긴 하네 언제,5
Sess11_script01_M015,surprise,이거 어쩌면 좋냐?,1
Sess11_script06_M013,angry, 그러니까 내가 저번에 가슴 아프다고 할때 내가 병원에 가보라고 했잖아. 왜 그동안 안 간거야 왜 왜.,2
Sess11_impro02_M013,sad,아 아이 헤어졌어.,3
Sess11_script01_M017,happy, 나좀 꼬집어 꼬집어봐. 이게 진짜야?,5
Sess11_script01_M012,happy,아싸 다섯개. 다섯개 다섯개. 제발 제발 제발. 어떡해 어떡해.,5
Sess11_impro01_M016,angry,아 맛이 없다. 음 제 요리 얼만큼 먹어봤어요?,2
Sess11_script01_M001,neutral,로또 추첨 방송 기다린다. 로또 대박 로또 대박. ,4
Sess11_impro02_M018,angry,나만 나만 깨지는 거 같고 나만 혼나는 것 같고 나만 차인 거 같고 그냥 그냥 내 그냥 내가 문제 같애 내가 내가 문제 그래 그래서 그래서 그래. ,2
Sess11_script02_M032,happy,여진아.,5
Sess11_script01_M013,happy,마지막 하나 마지막 하나일등 제발 제발.,5
Sess11_script03_M008,disgust,80점? 아 제가 보기엔 10점도 안되는데.,6
Sess11_impro03_M018,angry,아 무슨 말인지 모르시겠으면 같이 징계위원회 해서 해보자구요. 저 이거 부장님이랑 그때 전무님 하신 말씀 다 녹음 돼 있으니까.,2
Sess11_impro04_M007,neutral,아 남편이 의산데 무슨 신경을 안 써 내가 발라줄게. 어딨다고?,4
Sess11_impro01_M002,disgust,이거 뭐냐구요.,6
Sess11_impro04_M023,happy,사랑해요.,5
